lag_s,near_p25,near_p50,near_p75,far_p50,null_p50,null_p25,null_p75
-4.2304228024452515,0.48578043269283194,1.3447421184092019,1.7026183852915153,0.8721997188303305,1.0046896392232483,0.962946815839497,1.032317148091031
-4.2237607192917945,0.48578043269283194,1.3449578527711241,1.7026183852915153,0.8721997188303305,1.0084294222773287,0.9615199462212254,1.0295340973284937
-4.217098636138338,0.48578043269283194,1.3449578527711241,1.7026183852915153,0.909564358614261,1.0045881784353279,0.9630206208428477,1.0298297165539712
-4.21043655298488,0.48578043269283194,1.3449578527711241,1.593993557420343,0.9177780874743164,0.9977900884274431,0.96431674975944,1.0310924584850056
-4.203774469831423,0.48578043269283194,1.3449578527711241,1.5936183818463876,0.9279913752827846,1.0006727735792524,0.9614055603478996,1.0305686658188764
-4.197112386677966,0.48578043269283194,1.2988119484595488,1.5920416609906094,0.9353524671704003,1.0050030685872546,0.9668166637201063,1.025058638938526
-4.190450303524509,0.48578043269283194,1.3000231562266402,1.5948452169774798,0.9353524671704003,1.0036569256554704,0.9644796113152829,1.023752761894657
-4.183788220371052,0.48578043269283194,1.3118416928217864,1.5980337591040352,0.9353524671704003,1.0041656694713983,0.9685575740920884,1.0308367548539672
-4.177126137217595,0.48578043269283194,1.302070194782105,1.5980337591040352,0.9353524671704003,1.0072471209434521,0.9753765082834517,1.0337538629837744
-4.170464054064138,0.48863860807197734,1.3447601969950946,1.5951063676403257,0.9712913719861993,1.0068974918108742,0.9715948530987514,1.0297635087725026
-4.16380197091068,0.4888814768526065,1.3449578527711241,1.594925046074073,0.9602121904858019,1.0061494632061945,0.9742740250929373,1.0315326547225105
-4.157139887757223,0.4888814768526065,1.336576267417409,1.594925046074073,0.9097233556649856,1.00452153301431,0.9730969260590863,1.0315138509869684
-4.150477804603766,0.4888814768526065,1.3141007903506394,1.5381374150128073,0.9097233556649856,1.0084234005728323,0.9726485552643189,1.0307954733437334
-4.143815721450309,0.5416625390737039,1.3020686160618484,1.5381374150128073,0.9097233556649856,1.0067464453588135,0.9752512673347385,1.0300374432050632
-4.137153638296852,0.5416625390737039,1.3018722232620252,1.5799102704253047,0.9097233556649856,1.0070423171954217,0.9792762592739648,1.0273724568982536
-4.130491555143395,0.5416625390737039,1.3018722232620252,1.5803043986716614,0.9097233556649856,1.008887868399234,0.9754754065168252,1.032625490476652
