speed_bl_s_t0,speed_bl_s_t1,speed_rel_t0,speed_rel_t1
0.23877940255238134,0.04976980241103158,0.40517963090632164,0.0723499117671106
0.35022986071589557,0.16798083174163844,0.5942975155326009,0.24419221629016485
0.20373659150959197,0.2627727196211038,0.3457162387859624,0.3819903266318091
0.7491139317345178,0.35634837887980747,1.2711553137435736,0.5180204164240841
0.20321712224720964,0.09625208310400521,0.34483476257088946,0.13992078293708127
0.2372750391757694,0.16070387702918784,0.4026269090585865,0.2336137730198664
0.1397676755941271,0.1328581408794118,0.23716876164576087,0.1931346781484753
0.1426956910511996,0.09784156275331604,0.24213724807927725,0.14223139513187202
0.9562899239186319,0.28770702863688175,1.0663173397452532,0.5269367554038518
0.3589067390022781,0.07477948567659133,0.4002013088052957,0.1369589743423479
0.2287402595340369,0.44533840606785136,0.2550583237764269,0.815639353205688
0.19100961214958315,0.30405887328278647,0.2129865184174485,0.5568852346030017
0.21143427505626153,0.12474859757205271,0.23576117249578216,0.22847763420045838
0.2614173407484812,0.06634231596289875,0.2914951170958038,0.12150625893671915
0.40094208033836526,0.07658616680467933,0.4470730913344966,0.14026791919570983
0.3862234328306159,0.06414039227568971,0.4306609670795443,0.11747342550584315
1.060538284790221,0.13285824881064026,1.1825601569673392,0.2433304980020984
0.1894008457464585,0.14762025705625392,0.21119265290831302,0.27036718447111785
0.19549688753543953,0.07751009586288032,0.2179900842111187,0.14196009954479066
0.20827354541959872,0.3048074587663909,0.23223678022360442,0.5582562723831416
0.7580204300269955,0.14474554022741962,0.845235642666579,0.26510212728545335
0.5514165437767696,0.07290847317490615,0.6148606268297323,0.13353220628030532
0.7932959276278092,0.503874619121646,0.8845698171873704,0.9228486985120372
0.12658946452534203,0.13524445096890497,0.4972396673437396,0.11589828134187138
0.2184425818085562,0.12171153795774153,0.8580359915374295,0.10430119659416884
0.5794574044874546,0.223460526872666,2.276091522525778,0.19149540573938673
0.6821488839047217,0.22393231088849358,2.6794606121726985,0.191899702967164
0.6156357091438995,0.2180088694991083,2.418198831691541,0.18682358581972625
0.7061424761391883,0.10986894885353465,2.7737067318303037,0.09415264178114277
,,,
0.2541108758671259,0.1323572982685978,0.383634386840403,0.17324189677156704
0.14357332611168813,0.08672040227615169,0.21675445705163662,0.11350796046490652
0.9355905075064521,0.2016542462805599,1.4124727619632476,0.2639443731073298
0.42952486753122715,0.15356881251237461,0.6484590973359641,0.20100555626793837
0.1011533103684302,0.4382304450756943,0.15271242550185546,0.5735979392227709
0.428255672307668,0.1209235741197424,0.6465429773363404,0.15827634455327633
0.16323797362447798,0.07737756629319226,0.24644242284711304,0.10127916274776884
0.31680914194979526,0.1327376587541452,0.4782907480941366,0.17373974897038924
0.6718237125738837,0.21214133946795466,1.0142607126067837,0.2776708841435217
0.36573195862999985,0.5264152731621208,0.552150140044876,0.6890226803138458
1.172167133042533,0.2607821979158034,1.7696354704408008,0.34133669395026256
0.779465764798759,0.19167575828139405,1.1767692733388548,0.2508835732081077
1.1974128284352643,1.196853942251093,1.8077492144484144,1.566556962301642
0.7965843208448542,0.46366502270939725,1.2026133728089259,0.6068891481737456
0.3492278195795675,0.9137108031765235,0.5272336336445276,1.1959521289241097
