dataset,session_name,cell,idf1,accuracy,grouping_accuracy,frames_perfectly_grouped,switches,sw_per_100k,coverage,n_gt_dets,identities,animals,frames,runtimeSeconds,fps
soc3,2022_10_05_M3_M2,C7_cams2,1.0,1.0,1.0,1.0,0,0.0,1.0,356000,2,2,89000,43.281,2056.3
soc3,2022_10_05_M3_M2,C7_cams3,1.0,1.0,1.0,1.0,0,0.0,1.0,534000,2,2,89000,57.033,1560.5
soc3,2022_10_05_M3_M2,C7_cams4,1.0,1.0,1.0,1.0,0,0.0,1.0,712000,2,2,89000,64.217,1385.9
soc3,2022_10_05_M3_M2,C7_cams5,1.0,1.0,1.0,1.0,0,0.0,1.0,890000,2,2,89000,70.365,1264.8
soc3,2022_10_05_M3_M2,C7b_cams2_sigma10,1.0,1.0,1.0,1.0,0,0.0,1.0,356000,2,2,89000,41.428,2148.3
soc3,2022_10_05_M3_M2,C7b_cams3_sigma10,1.0,1.0,1.0,1.0,0,0.0,1.0,534000,2,2,89000,53.905,1651.1
soc3,2022_10_05_M3_M2,C7b_cams4_sigma10,1.0,1.0,1.0,1.0,0,0.0,1.0,712000,2,2,89000,59.377,1498.9
soc3,2022_10_05_M3_M2,C7b_cams5_sigma10,1.0,1.0,1.0,1.0,0,0.0,1.0,890000,2,2,89000,71.847,1238.7
soc3,2022_10_05_M3_M2,C7c_cams2_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,356000,2,2,89000,49.431,1800.5
soc3,2022_10_05_M3_M2,C7c_cams3_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,534000,2,2,89000,60.466,1471.9
soc3,2022_10_05_M3_M2,C7c_cams4_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,712000,2,2,89000,69.424,1282.0
soc3,2022_10_05_M3_M2,C7c_cams5_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,890000,2,2,89000,81.933,1086.3
soc3,2022_10_05_M3_M2,C7d_cams2_drop25,0.856649,0.999925,0.999925,0.999819,15,5.623,0.749342,266770,2,2,89000,42.375,2091.8
soc3,2022_10_05_M3_M2,C7d_cams3_drop25,0.967522,0.999973,0.999976,0.999896,6,1.499,0.937136,400134,2,2,89000,56.923,1563.1
soc3,2022_10_05_M3_M2,C7d_cams4_drop25,0.992048,0.999971,0.999975,0.999876,2,0.375,0.984276,533018,2,2,89000,67.774,1313.2
soc3,2022_10_05_M3_M2,C7d_cams5_drop25,0.998011,0.999968,0.99997,0.999798,14,2.096,0.996092,667861,2,2,89000,73.306,1214.1
soc3,2022_10_05_M3_M2,C7d_cams6_drop25,0.99944,0.999981,0.999981,0.999854,0,0.0,0.998919,801066,2,2,89000,77.456,1149.0
soc3,2022_10_05_M3_M2,C7e_cams2_s3drop25,0.856992,0.99987,0.9999,0.99975,21,7.871,0.749939,266819,2,2,89000,42.307,2095.1
soc3,2022_10_05_M3_M2,C7e_cams3_s3drop25,0.967912,0.999995,0.999997,0.999988,1,0.249,0.937829,400994,2,2,89000,57.915,1536.3
soc3,2022_10_05_M3_M2,C7e_cams4_s3drop25,0.992204,0.999968,0.999968,0.999865,6,1.123,0.984592,534322,2,2,89000,68.112,1306.6
soc3,2022_10_05_M3_M2,C7e_cams5_s3drop25,0.997973,0.999967,0.999967,0.999809,6,0.899,0.99602,667328,2,2,89000,68.28,1303.5
soc3,2022_10_05_M3_M2,C7f_cams2_s3drop10,0.947256,1.0,1.0,1.0,0,0.0,0.899797,320370,2,2,89000,43.116,2063.8
soc3,2022_10_05_M3_M2,C7f_cams3_s3drop10,0.99498,0.999996,0.999996,0.999978,0,0.0,0.990018,480969,2,2,89000,56.551,1573.8
soc3,2022_10_05_M3_M2,C7f_cams4_s3drop10,0.999474,0.999997,0.999997,0.999978,0,0.0,0.998956,640609,2,2,89000,68.529,1298.7
soc3,2022_10_05_M3_M2,C7f_cams5_s3drop10,0.999946,0.999993,0.999993,0.999955,2,0.25,0.999906,801124,2,2,89000,75.72,1175.4
soc3,2022_10_05_M3_M2,C8_drop50_sigma0,0.984214,0.999842,0.99985,0.999295,32,5.981,0.96922,535015,2,2,89000,66.768,1332.6
soc3,2022_10_05_M5_M4,C1_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,1068000,2,2,89000,91.792,969.6
soc3,2022_10_05_M5_M4,C1_sigma1,1.0,1.0,1.0,1.0,0,0.0,1.0,1068000,2,2,89000,87.454,1017.7
soc3,2022_10_05_M5_M4,C1_sigma10,0.895266,0.895266,0.999955,0.999843,4,0.375,1.0,1068000,2,2,89000,88.058,1010.7
soc3,2022_10_05_M5_M4,C1_sigma2,0.999996,0.999996,0.999996,0.999978,0,0.0,1.0,1068000,2,2,89000,88.159,1009.5
soc3,2022_10_05_M5_M4,C1_sigma20,0.893577,0.893577,0.99985,0.999517,28,2.622,1.0,1068000,2,2,89000,88.522,1005.4
soc3,2022_10_05_M5_M4,C1_sigma3,0.999996,0.999996,0.999996,0.999978,0,0.0,1.0,1068000,2,2,89000,88.044,1010.9
soc3,2022_10_05_M5_M4,C1_sigma5,0.999998,0.999998,0.999998,0.999989,0,0.0,1.0,1068000,2,2,89000,90.653,981.8
soc3,2022_10_05_M5_M4,C2_drop0.1,0.999976,0.99998,0.99998,0.99991,0,0.0,0.999991,960482,2,2,89000,82.466,1079.2
soc3,2022_10_05_M5_M4,C2_drop0.25,0.895045,0.895479,0.999973,0.999843,2,0.25,0.999031,801468,2,2,89000,73.816,1205.7
soc3,2022_10_05_M5_M4,C2_drop0.5,0.983751,0.999772,0.999874,0.999534,14,2.624,0.968457,533522,2,2,89000,66.268,1342.7
soc3,2022_10_05_M5_M4,C2b_nodedrop0.25,0.999989,0.999989,0.999989,0.999966,0,0.0,1.0,1068000,2,2,89000,78.911,1127.9
soc3,2022_10_05_M5_M4,C2b_nodedrop0.5,0.998101,0.998101,0.999869,0.999584,18,1.685,1.0,1068000,2,2,89000,68.414,1300.9
soc3,2022_10_05_M5_M4,C3_occl0.25,0.894729,0.894834,0.999976,0.999865,6,0.608,0.999766,986813,2,2,89000,81.754,1088.6
soc3,2022_10_05_M5_M4,C3_occl0.5,0.891916,0.894428,0.999933,0.999549,20,2.209,0.994397,905437,2,2,89000,79.055,1125.7
soc3,2022_10_05_M5_M4,C4_com_sigma0,0.999904,0.999904,0.999904,0.999422,0,0.0,1.0,1080000,2,2,90000,21.867,4115.8
soc3,2022_10_05_M5_M4,C4_com_sigma3,0.999809,0.999809,0.999809,0.998867,0,0.0,1.0,1080000,2,2,90000,22.474,4004.6
soc3,2022_10_05_M5_M4,C4u_comused_sigma0,0.999993,0.999993,0.999993,0.999956,0,0.0,1.0,1080000,2,2,90000,18.885,4765.7
soc3,2022_10_05_M5_M4,C4u_comused_sigma3,0.999933,0.999933,0.999933,0.9996,0,0.0,1.0,1080000,2,2,90000,18.442,4880.2
soc3,2022_10_05_M5_M4,C7_cams2,1.0,1.0,1.0,1.0,0,0.0,1.0,356000,2,2,89000,42.163,2110.9
soc3,2022_10_05_M5_M4,C7_cams3,0.999629,0.999629,0.999629,0.998888,0,0.0,1.0,534000,2,2,89000,51.467,1729.3
soc3,2022_10_05_M5_M4,C7_cams4,1.0,1.0,1.0,1.0,0,0.0,1.0,712000,2,2,89000,64.077,1389.0
soc3,2022_10_05_M5_M4,C7_cams5,0.999998,0.999998,0.999998,0.999989,0,0.0,1.0,890000,2,2,89000,67.393,1320.6
soc3,2022_10_05_M5_M4,C7b_cams2_sigma10,0.893596,0.893596,0.999944,0.999888,12,3.371,1.0,356000,2,2,89000,41.775,2130.5
soc3,2022_10_05_M5_M4,C7b_cams3_sigma10,0.999839,0.999839,0.999933,0.999798,12,2.247,1.0,534000,2,2,89000,53.049,1677.7
soc3,2022_10_05_M5_M4,C7b_cams4_sigma10,0.998014,0.998014,0.999935,0.999798,6,0.843,1.0,712000,2,2,89000,64.378,1382.5
soc3,2022_10_05_M5_M4,C7b_cams5_sigma10,0.998319,0.998319,0.999948,0.999787,4,0.449,1.0,890000,2,2,89000,73.937,1203.7
soc3,2022_10_05_M5_M4,C7c_cams2_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,356000,2,2,89000,47.306,1881.4
soc3,2022_10_05_M5_M4,C7c_cams3_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,534000,2,2,89000,62.823,1416.7
soc3,2022_10_05_M5_M4,C7c_cams4_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,712000,2,2,89000,70.585,1260.9
soc3,2022_10_05_M5_M4,C7c_cams5_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,890000,2,2,89000,71.983,1236.4
soc3,2022_10_05_M5_M4,C7d_cams2_drop25,0.857824,0.999995,0.999995,0.999986,2,0.748,0.75105,267234,2,2,89000,40.828,2171.3
soc3,2022_10_05_M5_M4,C7d_cams3_drop25,0.967567,0.999627,0.999627,0.998987,68,16.974,0.937849,400603,2,2,89000,56.466,1575.8
soc3,2022_10_05_M5_M4,C7d_cams4_drop25,0.991739,0.999724,0.999724,0.998941,36,6.744,0.984153,533790,2,2,89000,62.047,1434.4
soc3,2022_10_05_M5_M4,C7d_cams5_drop25,0.893654,0.895367,0.999932,0.999786,14,2.095,0.996182,668228,2,2,89000,68.341,1302.3
soc3,2022_10_05_M5_M4,C7d_cams6_drop25,0.999526,0.999991,0.999991,0.999944,0,0.0,0.99907,800004,2,2,89000,73.069,1218.0
soc3,2022_10_05_M5_M4,C7e_cams2_s3drop25,0.808217,0.943367,0.999375,0.998833,70,26.223,0.749378,266944,2,2,89000,42.895,2067.4
soc3,2022_10_05_M5_M4,C7e_cams3_s3drop25,0.967909,0.999949,0.999952,0.999839,10,2.495,0.937905,400852,2,2,89000,53.759,1655.2
soc3,2022_10_05_M5_M4,C7e_cams4_s3drop25,0.992197,0.999981,0.999981,0.99991,0,0.0,0.984551,533695,2,2,89000,67.469,1319.1
soc3,2022_10_05_M5_M4,C7e_cams5_s3drop25,0.893334,0.895102,0.999971,0.999888,4,0.599,0.996056,667290,2,2,89000,70.123,1269.2
soc3,2022_10_05_M5_M4,C7f_cams2_s3drop10,0.9473,1.0,1.0,1.0,0,0.0,0.899876,320433,2,2,89000,44.092,2018.3
soc3,2022_10_05_M5_M4,C7f_cams3_s3drop10,0.891015,0.895505,0.999649,0.998921,38,7.906,0.990024,480635,2,2,89000,61.43,1448.8
soc3,2022_10_05_M5_M4,C7f_cams4_s3drop10,0.894578,0.895003,0.999994,0.999955,2,0.312,0.999053,640699,2,2,89000,67.645,1315.7
soc3,2022_10_05_M5_M4,C7f_cams5_s3drop10,0.895216,0.895261,0.999978,0.99991,4,0.499,0.999899,800985,2,2,89000,77.385,1150.1
soc3,2022_10_05_M5_M4,C8_drop50_sigma0,0.880788,0.895149,0.999909,0.999636,14,2.625,0.968421,533426,2,2,89000,63.642,1398.1
soc3,2022_10_06_M2_M4,C1_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,1068000,2,2,89000,80.743,1102.3
soc3,2022_10_06_M2_M4,C1_sigma1,1.0,1.0,1.0,1.0,0,0.0,1.0,1068000,2,2,89000,81.115,1097.2
soc3,2022_10_06_M2_M4,C1_sigma10,0.999753,0.999753,0.999824,0.999483,36,3.371,1.0,1068000,2,2,89000,83.132,1070.6
soc3,2022_10_06_M2_M4,C1_sigma2,1.0,1.0,1.0,1.0,0,0.0,1.0,1068000,2,2,89000,83.038,1071.8
soc3,2022_10_06_M2_M4,C1_sigma20,0.999406,0.999406,0.999534,0.998236,54,5.056,1.0,1068000,2,2,89000,83.268,1068.8
soc3,2022_10_06_M2_M4,C1_sigma3,0.999987,0.999987,0.999987,0.999933,0,0.0,1.0,1068000,2,2,89000,80.543,1105.0
soc3,2022_10_06_M2_M4,C1_sigma5,0.888708,0.888708,0.999918,0.999674,8,0.749,1.0,1068000,2,2,89000,81.554,1091.3
soc3,2022_10_06_M2_M4,C2_drop0.1,0.999958,0.999963,0.999963,0.999764,0,0.0,0.999991,961149,2,2,89000,78.285,1136.9
soc3,2022_10_06_M2_M4,C2_drop0.25,0.888305,0.888716,0.999885,0.99936,16,1.998,0.999075,800966,2,2,89000,68.431,1300.6
soc3,2022_10_06_M2_M4,C2_drop0.5,0.981505,0.997394,0.999476,0.997918,95,17.803,0.968638,533610,2,2,89000,63.7,1396.8
soc3,2022_10_06_M2_M4,C2b_nodedrop0.25,0.999961,0.999961,0.999961,0.999787,0,0.0,1.0,1068000,2,2,89000,84.129,1057.9
soc3,2022_10_06_M2_M4,C2b_nodedrop0.5,0.999594,0.999594,0.999728,0.999022,38,3.558,1.0,1068000,2,2,89000,73.89,1204.5
soc3,2022_10_06_M2_M4,C3_occl0.25,0.999751,0.999885,0.999885,0.999169,20,2.038,0.999732,981289,2,2,89000,78.875,1128.4
soc3,2022_10_06_M2_M4,C3_occl0.5,0.876008,0.878708,0.999713,0.998162,78,8.727,0.993873,893813,2,2,89000,75.45,1179.6
soc3,2022_10_06_M2_M4,C4_com_sigma0,0.815635,0.815635,0.999609,0.997767,8,0.741,1.0,1080000,2,2,90000,21.479,4190.1
soc3,2022_10_06_M2_M4,C4_com_sigma3,0.934276,0.934276,0.99885,0.993367,16,1.481,1.0,1080000,2,2,90000,22.284,4038.8
soc3,2022_10_06_M2_M4,C4u_comused_sigma0,0.999969,0.999969,0.999969,0.999811,0,0.0,1.0,1080000,2,2,90000,18.57,4846.5
soc3,2022_10_06_M2_M4,C4u_comused_sigma3,0.999231,0.999231,0.999231,0.995389,0,0.0,1.0,1080000,2,2,90000,19.617,4587.9
soc3,2022_10_06_M2_M4,C7_cams2,0.888618,0.888618,0.999978,0.999955,4,1.124,1.0,356000,2,2,89000,41.783,2130.1
soc3,2022_10_06_M2_M4,C7_cams3,0.888659,0.888659,0.999944,0.999831,2,0.375,1.0,534000,2,2,89000,57.371,1551.3
soc3,2022_10_06_M2_M4,C7_cams4,0.888629,0.888629,0.999966,0.999876,2,0.281,1.0,712000,2,2,89000,62.826,1416.6
soc3,2022_10_06_M2_M4,C7_cams5,0.999987,0.999987,0.999987,0.999944,0,0.0,1.0,890000,2,2,89000,71.076,1252.2
soc3,2022_10_06_M2_M4,C7b_cams2_sigma10,0.964989,0.964989,0.999854,0.999708,32,8.989,1.0,356000,2,2,89000,41.702,2134.2
soc3,2022_10_06_M2_M4,C7b_cams3_sigma10,0.888599,0.888599,0.999843,0.999528,34,6.367,1.0,534000,2,2,89000,53.492,1663.8
soc3,2022_10_06_M2_M4,C7b_cams4_sigma10,0.888565,0.888565,0.999823,0.999461,38,5.337,1.0,712000,2,2,89000,64.587,1378.0
soc3,2022_10_06_M2_M4,C7b_cams5_sigma10,0.888629,0.888629,0.999845,0.999449,34,3.82,1.0,890000,2,2,89000,73.232,1215.3
soc3,2022_10_06_M2_M4,C7c_cams2_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,356000,2,2,89000,41.933,2122.4
soc3,2022_10_06_M2_M4,C7c_cams3_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,534000,2,2,89000,58.393,1524.2
soc3,2022_10_06_M2_M4,C7c_cams4_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,712000,2,2,89000,65.498,1358.8
soc3,2022_10_06_M2_M4,C7c_cams5_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,890000,2,2,89000,72.892,1221.0
soc3,2022_10_06_M2_M4,C7d_cams2_drop25,0.76281,0.889536,0.998459,0.996836,189,70.759,0.750604,267105,2,2,89000,37.57,2360.6
soc3,2022_10_06_M2_M4,C7d_cams3_drop25,0.968076,0.999936,0.999947,0.99977,16,3.991,0.938243,400945,2,2,89000,49.058,1813.8
soc3,2022_10_06_M2_M4,C7d_cams4_drop25,0.992053,0.999926,0.999928,0.999628,18,3.369,0.984377,534327,2,2,89000,59.625,1492.6
soc3,2022_10_06_M2_M4,C7d_cams5_drop25,0.997912,0.999887,0.999901,0.999416,16,2.397,0.996058,667618,2,2,89000,61.598,1444.9
soc3,2022_10_06_M2_M4,C7d_cams6_drop25,0.999413,0.999925,0.999925,0.999562,14,1.749,0.998977,800233,2,2,89000,64.408,1381.8
soc3,2022_10_06_M2_M4,C7e_cams2_s3drop25,0.645879,0.753499,0.99984,0.999596,34,12.748,0.750045,266704,2,2,89000,40.361,2196.2
soc3,2022_10_06_M2_M4,C7e_cams3_s3drop25,0.966471,0.998592,0.99922,0.997766,130,32.449,0.937673,400626,2,2,89000,56.507,1574.7
soc3,2022_10_06_M2_M4,C7e_cams4_s3drop25,0.991847,0.999715,0.999836,0.999313,38,7.114,0.984384,534179,2,2,89000,66.943,1329.5
soc3,2022_10_06_M2_M4,C7e_cams5_s3drop25,0.886744,0.888524,0.999857,0.999359,28,4.193,0.996,667748,2,2,89000,75.654,1176.4
soc3,2022_10_06_M2_M4,C7f_cams2_s3drop10,0.944102,0.996614,0.996621,0.993283,316,98.651,0.899894,320322,2,2,89000,44.575,1996.5
soc3,2022_10_06_M2_M4,C7f_cams3_s3drop10,0.884002,0.888509,0.999907,0.999674,14,2.915,0.989907,480356,2,2,89000,60.648,1467.5
soc3,2022_10_06_M2_M4,C7f_cams4_s3drop10,0.999465,0.999967,0.999967,0.999865,2,0.312,0.998997,640918,2,2,89000,67.097,1326.4
soc3,2022_10_06_M2_M4,C7f_cams5_s3drop10,0.999894,0.999955,0.999955,0.999753,0,0.0,0.999878,801210,2,2,89000,76.149,1168.8
soc3,2022_10_06_M2_M4,C8_drop50_sigma0,0.810497,0.823632,0.999582,0.998318,83,15.54,0.968605,534100,2,2,89000,67.722,1314.0
soc3,2022_10_06_M3_M6,C1_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,1068000,2,2,89000,81.709,1089.2
soc3,2022_10_06_M3_M6,C1_sigma1,0.999983,0.999983,0.999983,0.999955,2,0.187,1.0,1068000,2,2,89000,82.724,1075.9
soc3,2022_10_06_M3_M6,C1_sigma10,0.947801,0.947801,0.998629,0.995921,266,24.906,1.0,1068000,2,2,89000,81.397,1093.4
soc3,2022_10_06_M3_M6,C1_sigma2,0.99988,0.99988,0.999884,0.999618,8,0.749,1.0,1068000,2,2,89000,83.615,1064.4
soc3,2022_10_06_M3_M6,C1_sigma20,0.972552,0.972552,0.998129,0.994382,352,32.959,1.0,1068000,2,2,89000,85.975,1035.2
soc3,2022_10_06_M3_M6,C1_sigma3,0.501993,0.501993,0.999772,0.999225,38,3.558,1.0,1068000,2,2,89000,81.84,1087.5
soc3,2022_10_06_M3_M6,C1_sigma5,0.973657,0.973657,0.999328,0.997618,92,8.614,1.0,1068000,2,2,89000,85.035,1046.6
soc3,2022_10_06_M3_M6,C2_drop0.1,0.999321,0.999328,0.999706,0.998708,42,4.37,0.999985,961096,2,2,89000,77.762,1144.5
soc3,2022_10_06_M3_M6,C2_drop0.25,0.882068,0.882515,0.999545,0.99791,72,8.986,0.998987,801254,2,2,89000,76.228,1167.5
soc3,2022_10_06_M3_M6,C2_drop0.5,0.579299,0.58867,0.998638,0.99527,238,44.602,0.968659,533611,2,2,89000,59.715,1489.9
soc3,2022_10_06_M3_M6,C2b_nodedrop0.25,0.973702,0.973702,0.99938,0.997933,66,6.18,1.0,1068000,2,2,89000,74.139,1200.4
soc3,2022_10_06_M3_M6,C2b_nodedrop0.5,0.547981,0.547981,0.99833,0.994944,282,26.405,1.0,1067999,2,2,89000,66.063,1347.2
soc3,2022_10_06_M3_M6,C3_occl0.25,0.57203,0.57206,0.999648,0.998034,74,7.158,0.999896,1033770,2,2,89000,82.108,1083.9
soc3,2022_10_06_M3_M6,C3_occl0.5,0.773659,0.774526,0.999406,0.996129,146,14.608,0.997763,999451,2,2,89000,81.223,1095.7
soc3,2022_10_06_M3_M6,C4_com_sigma0,0.594904,0.594904,0.999559,0.997856,56,5.185,1.0,1080000,2,2,90000,22.735,3958.7
soc3,2022_10_06_M3_M6,C4_com_sigma3,0.866413,0.866413,0.999061,0.995444,106,9.815,1.0,1080000,2,2,90000,22.262,4042.8
soc3,2022_10_06_M3_M6,C4u_comused_sigma0,0.999959,0.999959,0.999959,0.999756,0,0.0,1.0,1080000,2,2,90000,19.231,4679.9
soc3,2022_10_06_M3_M6,C4u_comused_sigma3,0.882502,0.882502,0.999469,0.997522,32,2.963,1.0,1080000,2,2,90000,19.3,4663.2
soc3,2022_10_06_M3_M6,C7_cams2,0.995618,0.995618,0.997247,0.994494,64,17.978,1.0,356000,2,2,89000,40.476,2198.8
soc3,2022_10_06_M3_M6,C7_cams3,0.501176,0.501176,0.997258,0.991775,58,10.861,1.0,534000,2,2,89000,57.74,1541.4
soc3,2022_10_06_M3_M6,C7_cams4,0.500604,0.500604,0.999683,0.999022,42,5.899,1.0,712000,2,2,89000,63.362,1404.6
soc3,2022_10_06_M3_M6,C7_cams5,0.502074,0.502074,0.999766,0.999124,22,2.472,1.0,890000,2,2,89000,72.273,1231.4
soc3,2022_10_06_M3_M6,C7b_cams2_sigma10,0.972584,0.972584,0.995438,0.990876,252,70.787,1.0,356000,2,2,89000,41.22,2159.1
soc3,2022_10_06_M3_M6,C7b_cams3_sigma10,0.92473,0.92473,0.998682,0.996045,316,59.176,1.0,534000,2,2,89000,56.639,1571.4
soc3,2022_10_06_M3_M6,C7b_cams4_sigma10,0.945846,0.945846,0.998643,0.996101,274,38.483,1.0,712000,2,2,89000,63.227,1407.6
soc3,2022_10_06_M3_M6,C7b_cams5_sigma10,0.994989,0.994989,0.997409,0.992719,284,31.91,1.0,890000,2,2,89000,71.81,1239.4
soc3,2022_10_06_M3_M6,C7c_cams2_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,356000,2,2,89000,42.394,2099.4
soc3,2022_10_06_M3_M6,C7c_cams3_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,534000,2,2,89000,53.764,1655.4
soc3,2022_10_06_M3_M6,C7c_cams4_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,712000,2,2,89000,63.776,1395.5
soc3,2022_10_06_M3_M6,C7c_cams5_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,890000,2,2,89000,71.924,1237.4
soc3,2022_10_06_M3_M6,C7d_cams2_drop25,0.666901,0.778435,0.998034,0.996014,221,82.848,0.749352,266753,2,2,89000,37.086,2390.9
soc3,2022_10_06_M3_M6,C7d_cams3_drop25,0.967522,0.99967,0.999689,0.998963,72,17.964,0.937687,400799,2,2,89000,49.977,1780.5
soc3,2022_10_06_M3_M6,C7d_cams4_drop25,0.968837,0.976495,0.999793,0.999088,52,9.744,0.984437,533637,2,2,89000,59.172,1504.1
soc3,2022_10_06_M3_M6,C7d_cams5_drop25,0.973014,0.974894,0.999253,0.997494,98,14.68,0.996152,667580,2,2,89000,65.34,1362.1
soc3,2022_10_06_M3_M6,C7d_cams6_drop25,0.593307,0.59359,0.999798,0.998865,26,3.244,0.999044,801537,2,2,89000,68.795,1293.7
soc3,2022_10_06_M3_M6,C7e_cams2_s3drop25,0.457338,0.533995,0.99159,0.983409,1006,376.717,0.748933,267044,2,2,89000,41.456,2138.8
soc3,2022_10_06_M3_M6,C7e_cams3_s3drop25,0.965194,0.997735,0.999426,0.998156,150,37.486,0.936831,400149,2,2,89000,53.727,1656.1
soc3,2022_10_06_M3_M6,C7e_cams4_s3drop25,0.895403,0.902556,0.999313,0.997646,140,26.22,0.984275,533938,2,2,89000,69.776,1275.5
soc3,2022_10_06_M3_M6,C7e_cams5_s3drop25,0.566524,0.567666,0.999526,0.997977,78,11.698,0.995985,666786,2,2,89000,73.338,1213.6
soc3,2022_10_06_M3_M6,C7f_cams2_s3drop10,0.924609,0.975709,0.99965,0.999208,96,29.95,0.900468,320529,2,2,89000,43.986,2023.2
soc3,2022_10_06_M3_M6,C7f_cams3_s3drop10,0.966649,0.971544,0.997772,0.993366,216,44.946,0.989972,480578,2,2,89000,55.616,1600.3
soc3,2022_10_06_M3_M6,C7f_cams4_s3drop10,0.522289,0.522537,0.99958,0.998551,64,9.98,0.99905,641260,2,2,89000,65.644,1355.8
soc3,2022_10_06_M3_M6,C7f_cams5_s3drop10,0.500551,0.500576,0.99838,0.995449,144,17.986,0.999899,800634,2,2,89000,73.397,1212.6
soc3,2022_10_06_M3_M6,C8_drop50_sigma0,0.863192,0.877049,0.999068,0.996543,164,30.676,0.968892,534617,2,2,89000,65.165,1365.4
soc3,2022_10_06_M5_M1,C1_sigma0,1.0,1.0,1.0,1.0,0,0.0,1.0,1068000,2,2,89000,83.397,1067.2
soc3,2022_10_06_M5_M1,C1_sigma1,1.0,1.0,1.0,1.0,0,0.0,1.0,1068000,2,2,89000,82.958,1072.8
soc3,2022_10_06_M5_M1,C1_sigma10,0.867169,0.867169,0.999865,0.999551,20,1.873,1.0,1068000,2,2,89000,83.426,1066.8
soc3,2022_10_06_M5_M1,C1_sigma2,1.0,1.0,1.0,1.0,0,0.0,1.0,1068000,2,2,89000,84.729,1050.4
soc3,2022_10_06_M5_M1,C1_sigma20,0.867174,0.867174,0.999792,0.999382,48,4.494,1.0,1068000,2,2,89000,83.392,1067.2
soc3,2022_10_06_M5_M1,C1_sigma3,1.0,1.0,1.0,1.0,0,0.0,1.0,1068000,2,2,89000,82.351,1080.7
soc3,2022_10_06_M5_M1,C1_sigma5,0.999993,0.999993,0.999993,0.999955,0,0.0,1.0,1068000,2,2,89000,83.733,1062.9
soc3,2022_10_06_M5_M1,C2_drop0.1,0.999989,0.999994,0.999994,0.999933,0,0.0,0.99999,961283,2,2,89000,78.126,1139.2
soc3,2022_10_06_M5_M1,C2_drop0.25,0.999484,0.999983,0.999983,0.999888,2,0.25,0.999004,800879,2,2,89000,70.578,1261.0
soc3,2022_10_06_M5_M1,C2_drop0.5,0.98383,0.999861,0.99988,0.999545,23,4.313,0.968439,533261,2,2,89000,56.946,1562.7
soc3,2022_10_06_M5_M1,C2b_nodedrop0.25,1.0,1.0,1.0,1.0,0,0.0,1.0,1068000,2,2,89000,77.345,1150.7
soc3,2022_10_06_M5_M1,C2b_nodedrop0.5,0.999747,0.999747,0.999796,0.999416,38,3.558,1.0,1068000,2,2,89000,67.099,1326.4
soc3,2022_10_06_M5_M1,C3_occl0.25,0.999887,0.999985,0.999985,0.999899,2,0.2,0.999803,1002115,2,2,89000,77.866,1143.0
soc3,2022_10_06_M5_M1,C3_occl0.5,0.790394,0.792115,0.999952,0.999617,20,2.136,0.995662,936547,2,2,89000,77.013,1155.5
soc3,2022_10_06_M5_M1,C4_com_sigma0,0.999872,0.999872,0.999872,0.999289,2,0.185,1.0,1080000,2,2,90000,23.476,3833.7
soc3,2022_10_06_M5_M1,C4_com_sigma3,0.999637,0.999637,0.999637,0.997944,6,0.556,1.0,1080000,2,2,90000,23.96,3756.3
soc3,2022_10_06_M5_M1,C4u_comused_sigma0,0.999991,0.999991,0.999991,0.999944,0,0.0,1.0,1080000,2,2,90000,19.09,4714.5
soc3,2022_10_06_M5_M1,C4u_comused_sigma3,0.999819,0.999819,0.999819,0.998911,0,0.0,1.0,1080000,2,2,90000,19.102,4711.5
soc3,2022_10_06_M5_M1,C7_cams2,1.0,1.0,1.0,1.0,0,0.0,1.0,356000,2,2,89000,42.134,2112.3
soc3,2022_10_06_M5_M1,C7_cams3,1.0,1.0,1.0,1.0,0,0.0,1.0,534000,2,2,89000,53.442,1665.4
soc3,2022_10_06_M5_M1,C7_cams4,1.0,1.0,1.0,1.0,0,0.0,1.0,712000,2,2,89000,64.617,1377.3
soc3,2022_10_06_M5_M1,C7_cams5,1.0,1.0,1.0,1.0,0,0.0,1.0,890000,2,2,89000,71.393,1246.6
soc3,2022_10_06_M5_M1,C7b_cams2_sigma10,0.867174,0.867174,0.999837,0.999674,20,5.618,1.0,356000,2,2,89000,41.622,2138.3
